performance_id,campaign_id,date,impressions,clicks,leads,conversions,marketing_cost
MP000471,CMP002,2025-04-16,43253,2125,725,257,5873
MP000472,CMP002,2025-04-17,44119,2825,694,236,23955
MP000473,CMP002,2025-04-18,42855,1789,294,103,20743
MP000474,CMP002,2025-04-19,16174,859,289,107,17458
MP000475,CMP002,2025-04-20,14684,1134,344,65,6034
MP000476,CMP002,2025-04-21,42523,1300,292,31,19451
MP000477,CMP002,2025-04-22,25558,1368,282,80,11681
MP000478,CMP002,2025-04-23,31894,1664,562,176,7040
MP000479,CMP002,2025-04-24,14049,811,174,52,15651
MP000480,CMP002,2025-04-25,48399,2926,976,289,15281
MP000481,CMP002,2025-04-26,16349,796,255,68,22900
MP000482,CMP002,2025-04-27,28218,1948,661,240,13662
MP000483,CMP002,2025-04-28,44981,2882,628,125,14142
MP000484,CMP002,2025-04-29,41574,2053,422,162,14752
MP000485,CMP002,2025-04-30,23940,902,311,121,21023
MP000486,CMP002,2025-05-01,25777,1497,402,111,13960
MP000487,CMP002,2025-05-02,23860,726,254,94,17441
MP000488,CMP002,2025-05-03,30856,2293,519,88,14517
MP000489,CMP002,2025-05-04,7756,302,90,11,16349
MP000490,CMP002,2025-05-05,33991,2022,434,165,12011
MP000491,CMP002,2025-05-06,18242,919,280,62,9498
MP000492,CMP002,2025-05-07,12158,873,280,58,12944
MP000493,CMP002,2025-05-08,8326,508,143,28,12629
MP000494,CMP002,2025-05-09,8440,219,58,15,20479
MP000495,CMP002,2025-05-10,11589,371,55,22,10175
MP000496,CMP002,2025-05-11,31667,1970,538,175,11535
MP000497,CMP002,2025-05-12,23824,1133,242,31,7931
MP000498,CMP002,2025-05-13,47749,3305,732,209,6222
MP000499,CMP002,2025-05-14,16473,756,158,17,18008
MP000500,CMP002,2025-05-15,37465,1512,374,149,6227
MP000501,CMP002,2025-05-16,5607,264,75,26,8516
MP000502,CMP002,2025-05-17,26957,1121,284,110,22802
MP000503,CMP002,2025-05-18,39361,2810,558,184,20336
MP000504,CMP002,2025-05-19,22880,851,155,36,10324
MP000505,CMP002,2025-05-20,35075,1754,358,36,16046
MP000506,CMP002,2025-05-21,24334,1648,345,56,18287
MP000507,CMP002,2025-05-22,33029,1715,424,64,18134
MP000508,CMP002,2025-05-23,48860,1367,299,46,20645
MP000509,CMP002,2025-05-24,26207,1032,155,31,17568
MP000510,CMP002,2025-05-25,20435,1322,334,75,14894
MP000511,CMP002,2025-05-26,43172,3209,492,115,16781
MP000512,CMP002,2025-05-27,20486,536,165,23,20250
MP000513,CMP002,2025-05-28,25106,829,227,86,15190
MP000514,CMP002,2025-05-29,12694,907,211,68,12236
MP000515,CMP002,2025-05-30,19360,660,221,41,19908
MP000516,CMP002,2025-05-31,44697,2423,575,197,20428
MP000517,CMP002,2025-06-01,40226,1698,380,125,24523
MP000518,CMP002,2025-06-02,10365,745,225,89,16854
MP000519,CMP002,2025-06-03,10118,779,144,17,22945
MP000520,CMP002,2025-06-04,38127,1590,531,190,9910
MP000521,CMP002,2025-06-05,15783,650,210,35,11730
MP000522,CMP002,2025-06-06,43217,2866,522,182,19597
MP000523,CMP002,2025-06-07,8646,636,128,44,18612
MP000524,CMP002,2025-06-08,34936,934,283,87,15098
MP000525,CMP002,2025-06-09,6426,330,81,8,12140
MP000526,CMP002,2025-06-10,42900,1157,184,45,16289
MP000527,CMP002,2025-06-11,9178,244,40,11,6039
MP000528,CMP002,2025-06-12,23814,1313,288,45,18774
MP000529,CMP002,2025-06-13,29540,1373,434,139,17309
MP000530,CMP002,2025-06-14,10259,757,147,55,16395
MP000531,CMP002,2025-06-15,12774,437,133,38,22329
MP000532,CMP002,2025-06-16,13345,1011,208,20,5744
MP000533,CMP002,2025-06-17,24553,1439,493,157,22430
MP000534,CMP002,2025-06-18,29856,2283,459,108,20093
MP000535,CMP002,2025-06-19,27685,870,200,32,8697
MP000536,CMP002,2025-06-20,7111,556,167,42,5512
MP000537,CMP002,2025-06-21,20772,837,142,20,24462
MP000538,CMP002,2025-06-22,7200,372,61,13,6449
MP000539,CMP002,2025-06-23,31362,1525,347,103,12119
MP000540,CMP002,2025-06-24,8699,316,84,15,23877
MP000541,CMP002,2025-06-25,25899,1699,560,138,12762
MP000542,CMP002,2025-06-26,24776,788,251,53,18551
MP000543,CMP002,2025-06-27,24693,1056,173,52,24387
MP000544,CMP002,2025-06-28,16477,970,318,85,23214
MP000545,CMP002,2025-06-29,37481,941,229,70,22185
MP000546,CMP002,2025-06-30,25888,1943,504,154,9889
MP000547,CMP002,2025-07-01,24653,1263,236,91,20516
MP000548,CMP002,2025-07-02,20792,876,207,74,9730
MP000549,CMP002,2025-07-03,35344,942,284,80,18648
MP000550,CMP002,2025-07-04,41522,3000,587,157,12957
MP000551,CMP002,2025-07-05,21711,850,211,31,19738
MP000552,CMP002,2025-07-06,29318,775,253,49,6688
MP000553,CMP002,2025-07-07,22593,1223,355,112,24756
MP000554,CMP002,2025-07-08,7591,598,98,15,24253
MP000555,CMP002,2025-07-09,49004,3269,712,193,11844
MP000556,CMP002,2025-07-10,26821,1156,176,30,11226
MP000557,CMP002,2025-07-11,12688,743,173,61,24805
MP000558,CMP002,2025-07-12,18402,1180,411,71,23090
MP000559,CMP002,2025-07-13,26077,1100,262,85,22486
MP000560,CMP002,2025-07-14,47514,2421,520,118,16784
MP000561,CMP002,2025-07-15,38607,2808,898,139,20384
MP000562,CMP002,2025-07-16,25986,935,234,63,18563
MP000563,CMP002,2025-07-17,7996,447,95,32,9781
MP000564,CMP002,2025-07-18,6062,254,73,25,23977
MP000565,CMP002,2025-07-19,32366,1251,226,47,15809
MP000566,CMP002,2025-07-20,20074,1178,321,63,21361
MP000567,CMP002,2025-07-21,41086,2203,461,171,21075
MP000568,CMP002,2025-07-22,35200,1393,388,59,9586
MP000569,CMP002,2025-07-23,40818,2816,610,199,6924
MP000570,CMP002,2025-07-24,39337,924,157,57,6589
MP000571,CMP002,2025-07-25,5418,319,64,13,7227
MP000572,CMP002,2025-07-26,14897,306,58,21,19942
MP000573,CMP002,2025-07-27,29458,712,229,84,5515
MP000574,CMP002,2025-07-28,5433,380,127,38,5388
MP000575,CMP002,2025-07-29,6096,392,93,26,14394
MP000576,CMP002,2025-07-30,6123,379,111,22,8506
MP000577,CMP002,2025-07-31,11312,762,152,30,11289
MP000578,CMP002,2025-08-01,45617,3068,718,279,16614
MP000579,CMP002,2025-08-02,22519,1262,209,67,18304
MP000580,CMP002,2025-08-03,35080,1697,369,74,7641
MP000581,CMP002,2025-08-04,47843,3617,574,80,18280
MP000582,CMP002,2025-08-05,29855,1369,448,58,5309
MP000583,CMP002,2025-08-06,16231,408,124,39,15855
MP000584,CMP002,2025-08-07,42083,1231,413,108,6394
MP000585,CMP002,2025-08-08,20057,833,269,86,13883
MP000586,CMP002,2025-08-09,8051,634,104,27,22794
MP000587,CMP002,2025-08-10,41930,972,190,73,15305
MP000588,CMP002,2025-08-11,6026,226,70,11,18051
MP000589,CMP002,2025-08-12,10042,506,95,27,12879
MP000590,CMP002,2025-08-13,42138,2435,711,209,15870
MP000591,CMP002,2025-08-14,30155,2150,700,105,7569
MP000592,CMP002,2025-08-15,37819,2172,352,47,19322
MP000593,CMP002,2025-08-16,20213,559,126,50,24516
MP000594,CMP002,2025-08-17,30998,2203,497,56,13956
MP000595,CMP002,2025-08-18,34527,2699,637,154,23121
MP000596,CMP002,2025-08-19,29603,1476,316,118,24197
MP000597,CMP002,2025-08-20,48297,2521,421,140,14678
MP000598,CMP002,2025-08-21,21151,573,95,17,10053
MP000599,CMP002,2025-08-22,29903,2055,709,232,10055
MP000600,CMP002,2025-08-23,30534,1258,280,41,7998
MP000601,CMP002,2025-08-24,5340,263,67,17,13839
MP000602,CMP002,2025-08-25,11699,368,66,11,19122
MP000603,CMP002,2025-08-26,34415,2359,405,43,7936
MP000604,CMP002,2025-08-27,28194,1698,301,106,24596
MP000605,CMP002,2025-08-28,26261,1313,202,38,18559
MP000606,CMP002,2025-08-29,30414,2203,373,129,23334
MP000607,CMP002,2025-08-30,20908,1589,504,93,17475
MP000608,CMP002,2025-08-31,16108,464,103,29,13795
MP000609,CMP002,2025-09-01,37317,1343,233,44,19243
MP000610,CMP002,2025-09-02,23085,1323,351,96,7520
MP000611,CMP002,2025-09-03,28666,1088,226,85,24457
MP000612,CMP002,2025-09-04,45414,1708,490,76,9439
MP000613,CMP002,2025-09-05,24966,512,126,33,17448
MP000614,CMP002,2025-09-06,26596,1432,385,93,24477
MP000615,CMP002,2025-09-07,13921,585,128,50,11581
MP000616,CMP002,2025-09-08,36392,2013,391,89,15457
MP000617,CMP002,2025-09-09,24100,1905,609,185,23870
MP000618,CMP002,2025-09-10,20887,1084,258,60,17875
MP000619,CMP002,2025-09-11,28921,811,265,51,24406
MP000620,CMP002,2025-09-12,40758,1551,513,57,20126
MP000621,CMP002,2025-09-13,18739,1271,394,76,7266
MP000622,CMP002,2025-09-14,31813,2014,557,90,14923
MP000623,CMP002,2025-09-15,20861,934,308,49,18865
MP000624,CMP002,2025-09-16,29706,745,225,83,24078
MP000625,CMP002,2025-09-17,31267,1719,516,158,22814
MP000626,CMP002,2025-09-18,7409,552,128,46,24458
MP000627,CMP002,2025-09-19,46823,1284,247,55,16632
MP000628,CMP002,2025-09-20,15901,980,303,35,23455
MP000629,CMP002,2025-09-21,47272,3719,1219,325,15865
MP000630,CMP002,2025-09-22,33210,880,134,19,13478
MP000631,CMP002,2025-09-23,19549,1435,480,190,24022
MP000632,CMP002,2025-09-24,42698,1758,491,144,17816
MP000633,CMP002,2025-09-25,35347,2755,567,144,5804
MP000634,CMP002,2025-09-26,36638,1160,249,77,7813
MP000635,CMP002,2025-09-27,12606,999,185,40,15220
MP000636,CMP002,2025-09-28,27483,1481,327,98,20824
MP000637,CMP002,2025-09-29,27826,1531,278,83,19825
MP000638,CMP002,2025-09-30,25900,655,174,19,8771
MP000639,CMP002,2025-10-01,6480,304,86,11,10385
MP000640,CMP002,2025-10-02,20985,1475,310,101,10247
MP000641,CMP002,2025-10-03,26691,1679,469,164,12597
MP000642,CMP002,2025-10-04,31545,1919,381,61,19160
MP000643,CMP002,2025-10-05,30924,677,151,43,24405
MP000644,CMP002,2025-10-06,33151,1459,220,49,11743
MP000645,CMP002,2025-10-07,23241,592,161,22,22592
MP000646,CMP002,2025-10-08,17252,1094,247,49,19993
MP000647,CMP002,2025-10-09,12468,517,162,47,22292
MP000648,CMP002,2025-10-10,46884,2220,638,162,17862
MP000649,CMP002,2025-10-11,43469,1336,378,82,20003
MP000650,CMP002,2025-10-12,45459,1615,394,156,24338
MP000651,CMP002,2025-10-13,10554,348,92,12,12817
MP000652,CMP002,2025-10-14,25013,739,156,38,9632
MP000653,CMP002,2025-10-15,38477,2360,568,208,9517
MP000654,CMP002,2025-10-16,42670,2424,579,104,20947
MP000655,CMP002,2025-10-17,46648,3133,646,206,10467
MP000656,CMP002,2025-10-18,37089,1924,359,58,15308
MP000657,CMP002,2025-10-19,34556,910,227,23,20879
MP000658,CMP002,2025-10-20,13947,477,120,47,21562
MP000659,CMP002,2025-10-21,47799,2982,865,337,18619
MP000660,CMP002,2025-10-22,34088,1681,337,43,23526
MP000661,CMP002,2025-10-23,7022,547,179,31,14571
MP000662,CMP002,2025-10-24,7142,282,56,22,14459
MP000663,CMP002,2025-10-25,16023,1119,284,100,21230
MP000664,CMP002,2025-10-26,41026,2912,551,201,8742
MP000665,CMP002,2025-10-27,22556,1563,421,111,6363
MP000666,CMP002,2025-10-28,33925,1796,380,92,8355
MP000667,CMP002,2025-10-29,47839,1969,447,52,19736
MP000668,CMP002,2025-10-30,22223,1157,393,143,7850
MP000669,CMP002,2025-10-31,33774,2447,427,102,11877
MP000670,CMP002,2025-11-01,43530,2306,785,259,24997
MP000671,CMP002,2025-11-02,46469,2682,571,214,9562
MP000672,CMP002,2025-11-03,18541,793,133,49,16495
MP000673,CMP002,2025-11-04,39883,1948,597,196,10517
MP000674,CMP002,2025-11-05,26210,1965,443,118,23767
MP000675,CMP002,2025-11-06,22520,1503,273,44,18487
MP000676,CMP002,2025-11-07,8885,460,152,23,9348
MP000677,CMP002,2025-11-08,21362,726,190,72,13111
MP000678,CMP002,2025-11-09,49317,2594,890,161,23921
MP000679,CMP002,2025-11-10,46445,2028,625,168,17293
MP000680,CMP002,2025-11-11,34621,1001,312,42,18200
MP000681,CMP002,2025-11-12,38791,1914,642,158,19899
MP000682,CMP002,2025-11-13,36984,2079,608,60,8052
MP000683,CMP002,2025-11-14,35044,2167,357,136,22512
MP000684,CMP002,2025-11-15,31064,1067,269,53,21210
MP000685,CMP002,2025-11-16,22598,1112,378,73,16067
MP000686,CMP002,2025-11-17,40868,3184,610,205,20903
MP000687,CMP002,2025-11-18,27527,1947,316,36,8262
MP000688,CMP002,2025-11-19,46037,2802,436,74,10176
MP000689,CMP002,2025-11-20,33920,1612,241,78,11629
MP000690,CMP002,2025-11-21,13645,937,217,41,13979
MP000691,CMP002,2025-11-22,11117,591,120,17,17184
MP000692,CMP002,2025-11-23,48549,3627,713,84,17987
MP000693,CMP002,2025-11-24,45999,2170,696,248,12672
MP000694,CMP002,2025-11-25,33130,2004,346,124,8118
MP000695,CMP002,2025-11-26,5071,210,61,8,9348
MP000696,CMP002,2025-11-27,43907,1804,535,166,5304
MP000697,CMP002,2025-11-28,5528,285,94,12,18838
MP000698,CMP002,2025-11-29,13662,762,132,27,17552
MP000699,CMP002,2025-11-30,10854,321,61,16,17044
MP000700,CMP002,2025-12-01,24611,772,212,38,9681
MP000701,CMP002,2025-12-02,9483,732,253,26,24998
MP000702,CMP002,2025-12-03,47599,1623,468,135,11981
MP000703,CMP002,2025-12-04,46161,1543,441,157,12118
MP000704,CMP002,2025-12-05,10681,315,64,9,24319
MP000705,CMP002,2025-12-06,30167,1322,417,81,9581
MP000706,CMP002,2025-12-07,21238,991,313,41,13131
MP000707,CMP002,2025-12-08,41267,3286,1106,421,14336
MP000708,CMP002,2025-12-09,6757,472,108,23,21965
MP000709,CMP002,2025-12-10,44775,2982,640,255,17836
MP000710,CMP002,2025-12-11,24368,1810,298,59,21216
MP000711,CMP002,2025-12-12,30289,835,186,49,24461
MP000712,CMP002,2025-12-13,9653,733,112,34,15370
MP000713,CMP002,2025-12-14,13649,668,207,43,22903
MP000714,CMP002,2025-12-15,49757,1702,496,67,5546
MP000715,CMP002,2025-12-16,43493,1145,174,33,12069
MP000716,CMP002,2025-12-17,7610,182,52,14,21418
MP000717,CMP002,2025-12-18,32225,1511,431,64,22582
MP000718,CMP002,2025-12-19,40235,1429,356,45,15155
MP000719,CMP002,2025-12-20,10178,726,160,25,22576
MP000720,CMP002,2025-12-21,26413,1328,232,62,19335
MP000721,CMP002,2025-12-22,20639,530,110,16,19237
MP000722,CMP002,2025-12-23,12601,716,121,31,10755
MP000723,CMP002,2025-12-24,12827,268,85,12,5371
MP000724,CMP002,2025-12-25,15736,822,211,54,10471
MP000725,CMP002,2025-12-26,29370,846,194,65,8868
MP000726,CMP002,2025-12-27,6923,309,97,22,13912
MP000727,CMP002,2025-12-28,39331,1047,224,31,21257
MP000728,CMP002,2025-12-29,34831,2171,353,98,23575
MP000729,CMP002,2025-12-30,15936,694,144,30,8371
MP000730,CMP002,2025-12-31,42611,1324,314,125,21673
MP000731,CMP003,2025-01-01,5168,125,18,2,6506
MP000732,CMP003,2025-01-02,35917,2208,527,90,10864
MP000733,CMP003,2025-01-03,7317,429,147,40,12356
MP000734,CMP003,2025-01-04,26089,1029,260,66,13888
MP000735,CMP003,2025-01-05,10104,787,213,36,21450
MP000736,CMP003,2025-01-06,49127,1197,224,50,21900
MP000737,CMP003,2025-01-07,8009,365,62,20,14250
MP000738,CMP003,2025-01-08,25361,1177,198,54,19966
MP000739,CMP003,2025-01-09,5522,298,56,14,23474
MP000740,CMP003,2025-01-10,24917,1773,389,97,17067
MP000741,CMP003,2025-01-11,43777,2895,634,250,22909
MP000742,CMP003,2025-01-12,21064,729,110,37,5783
MP000743,CMP003,2025-01-13,20269,1514,404,121,5314
MP000744,CMP003,2025-01-14,26955,541,178,59,17329
MP000745,CMP003,2025-01-15,25153,715,159,48,12804
MP000746,CMP003,2025-01-16,32513,1657,278,45,14169
MP000747,CMP003,2025-01-17,11096,265,53,21,18535
MP000748,CMP003,2025-01-18,29411,1526,271,101,8131
MP000749,CMP003,2025-01-19,38123,1308,397,48,24395
MP000750,CMP003,2025-01-20,42212,1099,275,43,12758
MP000751,CMP003,2025-01-21,24115,1016,232,73,15690
MP000752,CMP003,2025-01-22,25844,1443,355,64,7447
MP000753,CMP003,2025-01-23,18284,643,123,21,8462
MP000754,CMP003,2025-01-24,15772,775,235,63,18320
MP000755,CMP003,2025-01-25,12912,806,211,47,19808
MP000756,CMP003,2025-01-26,25205,1452,352,50,7962
MP000757,CMP003,2025-01-27,15329,1132,344,72,24769
MP000758,CMP003,2025-01-28,7643,262,59,9,7988
MP000759,CMP003,2025-01-29,21267,1153,273,92,6604
MP000760,CMP003,2025-01-30,49379,2211,464,90,6018
MP000761,CMP003,2025-01-31,31502,2380,588,200,23026
MP000762,CMP003,2025-02-01,21374,620,152,21,9580
MP000763,CMP003,2025-02-02,12959,271,43,17,12283
MP000764,CMP003,2025-02-03,13566,473,121,35,7753
MP000765,CMP003,2025-02-04,43163,3263,754,283,7457
MP000766,CMP003,2025-02-05,6428,161,36,13,19530
MP000767,CMP003,2025-02-06,13440,362,96,12,6399
MP000768,CMP003,2025-02-07,35211,911,179,53,19193
MP000769,CMP003,2025-02-08,30886,1633,259,73,18980
MP000770,CMP003,2025-02-09,16325,688,157,26,14010
MP000771,CMP003,2025-02-10,23340,1379,282,32,13053
MP000772,CMP003,2025-02-11,47420,2156,578,162,23044
MP000773,CMP003,2025-02-12,36393,976,168,33,17550
MP000774,CMP003,2025-02-13,13993,708,157,56,22229
MP000775,CMP003,2025-02-14,21328,1539,239,71,16767
MP000776,CMP003,2025-02-15,36436,2713,758,219,21462
MP000777,CMP003,2025-02-16,26076,1316,335,56,5854
MP000778,CMP003,2025-02-17,25897,1739,372,40,14205
MP000779,CMP003,2025-02-18,8839,659,189,67,24136
MP000780,CMP003,2025-02-19,20254,731,134,28,12902
MP000781,CMP003,2025-02-20,22467,1541,259,53,23864
MP000782,CMP003,2025-02-21,30455,1335,288,50,12751
MP000783,CMP003,2025-02-22,43831,2178,738,261,16756
MP000784,CMP003,2025-02-23,43768,990,328,121,16523
MP000785,CMP003,2025-02-24,42201,3152,617,205,11168
MP000786,CMP003,2025-02-25,37258,2965,760,120,21070
MP000787,CMP003,2025-02-26,7487,195,32,6,24715
MP000788,CMP003,2025-02-27,19339,426,130,43,5022
MP000789,CMP003,2025-02-28,26740,1791,371,140,9275
MP000790,CMP003,2025-03-01,27331,2014,392,156,15603
MP000791,CMP003,2025-03-02,8903,200,39,12,9641
MP000792,CMP003,2025-03-03,12269,783,210,30,17241
MP000793,CMP003,2025-03-04,48393,2587,491,135,14888
MP000794,CMP003,2025-03-05,26142,801,160,62,19315
MP000795,CMP003,2025-03-06,46894,2932,763,120,23414
MP000796,CMP003,2025-03-07,45220,2365,468,90,17398
MP000797,CMP003,2025-03-08,25107,2005,652,140,9172
MP000798,CMP003,2025-03-09,16646,1078,161,60,23770
MP000799,CMP003,2025-03-10,30663,2355,747,219,6061
MP000800,CMP003,2025-03-11,16932,954,224,50,23531
MP000801,CMP003,2025-03-12,11822,744,147,35,7549
MP000802,CMP003,2025-03-13,20597,1121,249,45,7907
MP000803,CMP003,2025-03-14,48910,3595,882,316,5373
MP000804,CMP003,2025-03-15,22380,876,194,63,7221
MP000805,CMP003,2025-03-16,27969,1084,363,49,5041
MP000806,CMP003,2025-03-17,8155,360,110,37,10450
MP000807,CMP003,2025-03-18,32133,1651,440,133,22892
MP000808,CMP003,2025-03-19,29598,798,241,52,10329
MP000809,CMP003,2025-03-20,34575,992,156,33,5657
MP000810,CMP003,2025-03-21,25887,1051,183,22,16200
MP000811,CMP003,2025-03-22,16148,1231,280,48,7457
MP000812,CMP003,2025-03-23,40851,1198,265,102,20818
MP000813,CMP003,2025-03-24,7031,360,75,26,19227
MP000814,CMP003,2025-03-25,15295,359,65,16,11735
MP000815,CMP003,2025-03-26,17450,1187,356,105,22698
MP000816,CMP003,2025-03-27,22384,1023,229,52,8142
MP000817,CMP003,2025-03-28,8252,366,127,47,21087
MP000818,CMP003,2025-03-29,15065,356,99,9,19011
MP000819,CMP003,2025-03-30,10742,515,161,56,24667
MP000820,CMP003,2025-03-31,36478,1546,280,31,11781
MP000821,CMP003,2025-04-01,16195,976,220,32,20517
MP000822,CMP003,2025-04-02,12569,566,184,43,20431
MP000823,CMP003,2025-04-03,37053,1826,319,113,22829
MP000824,CMP003,2025-04-04,30396,985,241,72,17104
MP000825,CMP003,2025-04-05,17227,1256,199,35,19409
MP000826,CMP003,2025-04-06,35478,1787,383,145,13800
MP000827,CMP003,2025-04-07,41978,1091,201,68,8168
MP000828,CMP003,2025-04-08,10616,564,187,52,18565
MP000829,CMP003,2025-04-09,43648,1803,553,70,17684
MP000830,CMP003,2025-04-10,39247,2498,868,329,23766
MP000831,CMP003,2025-04-11,20443,1383,360,46,17936
MP000832,CMP003,2025-04-12,7275,402,133,46,23726
MP000833,CMP003,2025-04-13,49402,3528,679,97,19714
MP000834,CMP003,2025-04-14,16329,1297,279,54,11315
MP000835,CMP003,2025-04-15,13269,308,73,9,19266
MP000836,CMP003,2025-04-16,18232,666,165,36,7195
MP000837,CMP003,2025-04-17,10703,611,162,41,23089
MP000838,CMP003,2025-04-18,26373,1092,296,87,5405
MP000839,CMP003,2025-04-19,45832,3322,1033,317,8687
MP000840,CMP003,2025-04-20,32160,949,179,53,24265
MP000841,CMP003,2025-04-21,43186,1273,244,96,8309
MP000842,CMP003,2025-04-22,23749,1570,411,153,18464
MP000843,CMP003,2025-04-23,22310,1230,351,97,23744
MP000844,CMP003,2025-04-24,44908,2835,463,90,14024
MP000845,CMP003,2025-04-25,31409,922,296,106,18163
MP000846,CMP003,2025-04-26,7541,352,94,31,12784
MP000847,CMP003,2025-04-27,8230,545,141,31,17204
MP000848,CMP003,2025-04-28,6325,298,96,34,14930
MP000849,CMP003,2025-04-29,25378,1081,377,99,8218
MP000850,CMP003,2025-04-30,19939,673,176,64,19519
MP000851,CMP003,2025-05-01,26028,1071,346,87,24823
MP000852,CMP003,2025-05-02,47307,1311,292,85,11926
MP000853,CMP003,2025-05-03,31684,2150,570,189,17252
MP000854,CMP003,2025-05-04,8683,335,58,14,21606
MP000855,CMP003,2025-05-05,31436,905,269,98,5948
MP000856,CMP003,2025-05-06,16386,524,103,13,13175
MP000857,CMP003,2025-05-07,7167,376,62,17,11524
MP000858,CMP003,2025-05-08,22955,1213,391,98,21551
MP000859,CMP003,2025-05-09,31014,1921,351,122,6001
MP000860,CMP003,2025-05-10,20855,1179,301,106,19617
MP000861,CMP003,2025-05-11,16638,1315,439,132,16280
MP000862,CMP003,2025-05-12,15716,1171,403,73,7961
MP000863,CMP003,2025-05-13,23682,529,128,15,10338
MP000864,CMP003,2025-05-14,42503,1727,372,119,12376
MP000865,CMP003,2025-05-15,49413,1834,412,124,18418
MP000866,CMP003,2025-05-16,38638,854,130,43,9335
MP000867,CMP003,2025-05-17,47426,1657,555,57,12332
MP000868,CMP003,2025-05-18,21540,1675,407,131,14023
MP000869,CMP003,2025-05-19,32774,2488,565,145,20040
MP000870,CMP003,2025-05-20,21514,876,250,63,22060
MP000871,CMP003,2025-05-21,45868,2543,680,94,5240
MP000872,CMP003,2025-05-22,38522,2302,632,228,24456
MP000873,CMP003,2025-05-23,44914,2055,460,73,20785
MP000874,CMP003,2025-05-24,9183,527,114,31,14072
MP000875,CMP003,2025-05-25,22114,1053,205,29,21950
MP000876,CMP003,2025-05-26,20748,530,182,72,24661
MP000877,CMP003,2025-05-27,31482,1981,460,81,5834
MP000878,CMP003,2025-05-28,47952,2996,751,141,18715
MP000879,CMP003,2025-05-29,31515,1425,231,47,16244
MP000880,CMP003,2025-05-30,19572,1485,465,137,21623
MP000881,CMP003,2025-05-31,24673,841,294,100,10935
MP000882,CMP003,2025-06-01,24253,684,222,38,13475
MP000883,CMP003,2025-06-02,41636,1581,408,123,7926
MP000884,CMP003,2025-06-03,19565,1118,224,61,18778
MP000885,CMP003,2025-06-04,26713,1295,327,106,14635
MP000886,CMP003,2025-06-05,35393,1189,298,35,24122
MP000887,CMP003,2025-06-06,43031,3402,582,178,11374
MP000888,CMP003,2025-06-07,37799,1245,408,127,17506
MP000889,CMP003,2025-06-08,39723,2016,513,64,9940
MP000890,CMP003,2025-06-09,14002,485,115,37,23658
MP000891,CMP003,2025-06-10,34987,1285,353,126,10909
